Nazwa_Obrazu,ID_Komorki,Pole_Powierzchni_px,Srodek_X,Srodek_Y,Kolowatosc_0_1,Srednica_Ekwiwalentna_px
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,63,1105,623.47,174.7,0.6221,37.51
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,64,2228,347.97,225.3,0.4072,53.26
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,65,1341,443.38,72.98,0.7808,41.32
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,66,993,439.96,163.91,0.8501,35.56
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,67,634,97.47,429.84,0.8207,28.41
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,68,727,384.14,46.37,0.7639,30.42
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,69,595,483.09,220.13,0.9416,27.52
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,70,582,390.18,370.4,0.9405,27.22
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,71,323,686.41,36.72,0.8894,20.28
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,72,598,408.74,503.25,0.8497,27.59
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,73,304,596.19,8.49,0.9285,19.67
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,74,1103,436.81,284.77,0.641,37.48
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,75,1087,640.04,122.26,0.4536,37.2
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,76,254,557.94,7.64,0.9147,17.98
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,77,132,502.91,3.13,0.7676,12.96
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,78,1708,523.01,286.24,0.5246,46.63
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,79,679,476.81,415.36,0.9158,29.4
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,80,515,490.08,331.38,0.9238,25.61
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,81,596,447.63,420.52,0.911,27.55
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,82,70,309.2,516.34,0.6401,9.44
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,83,1454,460.42,335.57,0.5494,43.03
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,84,60,394.72,1.88,0.8244,8.74
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,1,1053,96.23,126.98,0.7203,36.62
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,2,1106,138.33,16.18,0.641,37.53
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,3,680,155.7,462.29,0.6814,29.42
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,4,728,647.14,464.53,0.5896,30.45
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,5,785,486.62,374.47,0.8212,31.61
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,6,972,158.87,370.86,0.8163,35.18
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,7,953,413.35,91.94,0.8421,34.83
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,8,653,306.58,233.31,0.7843,28.83
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,9,660,149.7,319.99,0.8707,28.99
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,10,677,301.03,48.43,0.8476,29.36
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,11,697,217.12,311.73,0.8744,29.79
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,12,628,551.78,469.61,0.8548,28.28
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,13,792,625.15,337.25,0.8105,31.76
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,14,935,227.32,482.79,0.7759,34.5
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,15,873,661.67,497.43,0.7233,33.34
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,16,417,26.65,254.26,0.9005,23.04
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,17,675,527.2,505.04,0.8394,29.32
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,18,721,27.7,471.23,0.7912,30.3
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,19,715,365.27,467.3,0.8294,30.17
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,20,626,97.49,475.27,0.8777,28.23
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,21,883,473.13,279.35,0.8666,33.53
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,22,1000,524.48,340.91,0.9102,35.68
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,23,423,67.67,245.53,0.9483,23.21
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,24,963,24.99,203.41,0.9338,35.02
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,25,694,272.17,286.55,0.911,29.73
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,26,1056,47.99,86.67,0.8883,36.67
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,27,886,116.21,101.32,0.8622,33.59
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,28,876,507.03,417.42,0.8672,33.4
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,29,564,93.11,211.28,0.9044,26.8
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,30,790,47.43,47.55,0.7868,31.72
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,31,1044,205.46,116.2,0.8923,36.46
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,32,1729,579.66,227.33,0.7581,46.92
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,33,641,578.64,165.44,0.8878,28.57
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,34,1133,251.26,446.29,0.884,37.98
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,35,1022,272.99,127.71,0.8617,36.07
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,36,283,267.77,76.19,0.9567,18.98
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,37,856,540.08,280.11,0.9309,33.01
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,38,633,358.48,139.45,0.9531,28.39
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,39,1040,355.72,394.63,0.8939,36.39
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,40,663,298.0,473.84,0.9006,29.05
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,41,310,6.92,341.87,0.7682,19.87
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,42,597,467.02,43.73,0.9777,27.57
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,43,320,164.22,511.36,0.8394,20.19
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,44,811,232.15,244.01,0.8198,32.13
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,45,591,438.69,140.82,0.9181,27.43
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,46,678,630.5,136.75,0.8856,29.38
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,47,520,476.26,162.14,0.9618,25.73
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,48,1102,127.56,275.19,0.8807,37.46
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,49,316,689.73,255.36,0.7291,20.06
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,50,1365,672.46,203.67,0.7958,41.69
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,51,1026,149.8,188.37,0.8263,36.14
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,52,1081,27.28,412.48,0.8852,37.1
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,53,701,328.0,454.1,0.8025,29.88
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,54,730,366.13,17.82,0.9357,30.49
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,55,906,22.58,155.23,0.8607,33.96
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,56,309,271.48,189.76,0.9227,19.84
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,57,927,370.73,62.53,0.6973,34.36
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,58,279,248.07,204.53,0.9538,18.85
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,59,607,652.4,255.8,0.9429,27.8
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,60,1088,429.36,439.56,0.886,37.22
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,61,551,160.22,226.68,0.9581,26.49
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,62,302,238.89,76.01,0.9324,19.61
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,63,867,209.94,35.59,0.8951,33.22
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,64,345,408.54,6.96,0.8142,20.96
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,65,354,244.29,4.97,0.6785,21.23
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,66,243,52.81,510.59,0.9489,17.59
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,67,415,280.38,158.49,0.9821,22.99
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,68,281,305.95,511.22,0.8156,18.92
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,69,234,298.03,4.86,0.813,17.26
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,70,154,447.77,3.97,0.8863,14.0
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,71,161,18.57,513.17,0.797,14.32
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,72,718,74.18,369.16,0.5828,30.24
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,73,925,451.58,474.91,0.8605,34.32
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,74,548,422.72,499.13,0.9773,26.41
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,75,977,449.31,475.79,0.5606,35.27
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,1,772,188.57,466.33,0.7298,31.35
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,2,1280,308.4,491.58,0.7619,40.37
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,3,670,383.45,112.69,0.8041,29.21
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,4,518,12.19,20.43,0.6966,25.68
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,5,1507,508.81,504.27,0.4036,43.8
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,6,925,16.68,433.37,0.8893,34.32
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,7,724,492.96,158.73,0.7287,30.36
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,8,872,499.67,247.44,0.775,33.32
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,9,818,454.28,300.41,0.8839,32.27
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,10,1177,448.97,77.93,0.8598,38.71
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,11,854,338.73,131.7,0.8911,32.97
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,12,487,138.84,378.07,0.8881,24.9
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,13,755,404.75,267.92,0.9104,31.0
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,14,719,568.9,148.56,0.755,30.26
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,15,660,557.12,228.37,0.8263,28.99
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,16,626,15.5,126.78,0.8804,28.23
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,17,1187,650.33,182.63,0.9347,38.88
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,18,666,533.82,387.54,0.7132,29.12
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,19,567,437.68,420.99,0.8973,26.87
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,20,873,620.1,394.74,0.8605,33.34
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,21,884,38.62,275.33,0.6961,33.55
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,22,990,329.39,58.12,0.8834,35.5
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,23,1089,230.84,293.27,0.8636,37.24
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,24,735,608.09,328.57,0.8207,30.59
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,25,1102,255.49,430.53,0.7839,37.46
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,26,564,284.53,156.94,0.8829,26.8
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,27,347,687.71,474.95,0.8135,21.02
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,28,252,466.77,5.07,0.7639,17.91
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,29,652,136.57,190.65,0.8559,28.81
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,30,637,52.32,109.26,0.9205,28.48
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,31,852,595.78,221.04,0.8212,32.94
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,32,956,641.9,462.83,0.8616,34.89
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,33,846,129.29,227.51,0.8499,32.82
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,34,1226,307.89,200.87,0.7407,39.51
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,35,1005,335.25,364.27,0.805,35.77
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,36,711,281.38,249.98,0.9658,30.09
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,37,909,142.05,294.54,0.8172,34.02
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,38,653,462.97,377.19,0.9485,28.83
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,39,799,463.98,135.63,0.8556,31.9
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,40,791,662.33,90.58,0.8931,31.74
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,41,856,376.31,311.08,0.8916,33.01
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,42,622,410.65,190.73,0.9198,28.14
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,43,490,99.41,5.2,0.5942,24.98
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,44,943,152.69,76.1,0.8014,34.65
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,45,651,124.67,489.72,0.8223,28.79
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,46,975,561.13,57.63,0.8838,35.23
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,47,701,456.46,485.55,0.8413,29.88
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,48,780,409.88,392.73,0.7628,31.51
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,49,1023,85.38,438.78,0.9273,36.09
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,50,561,226.46,176.94,0.9116,26.73
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,51,1014,20.19,198.08,0.9322,35.93
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,52,811,62.53,345.99,0.8669,32.13
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,53,380,688.91,224.28,0.645,22.0
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,54,874,525.3,455.4,0.8796,33.36
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,55,733,416.48,22.98,0.8353,30.55
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,56,653,269.86,321.9,0.9535,28.83
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,57,949,203.28,241.09,0.8978,34.76
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,58,681,662.13,271.54,0.7689,29.45
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,59,682,523.11,20.28,0.8224,29.47
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,60,975,636.96,23.13,0.9001,35.23
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,61,467,280.57,116.25,0.9869,24.38
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,62,558,266.93,198.02,0.968,26.65
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,63,705,352.75,233.53,0.7422,29.96
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,64,627,528.46,324.94,0.8603,28.25
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,65,373,684.68,355.27,0.8339,21.79
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,66,426,162.94,400.18,0.8812,23.29
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,67,698,403.29,502.69,0.8006,29.81
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,68,118,588.22,516.1,0.7222,12.26
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,69,513,583.0,447.24,0.9332,25.56
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,70,722,237.33,17.45,0.6717,30.32
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,71,439,686.28,408.39,0.8611,23.64
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,72,230,43.2,512.42,0.8725,17.11
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,73,211,5.47,91.6,0.9329,16.39
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,74,473,586.63,419.57,0.9846,24.54
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,75,730,382.82,447.41,0.6964,30.49
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,76,967,218.06,371.85,0.3744,35.09
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,77,700,352.11,434.22,0.9254,29.85
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,78,356,685.89,331.21,0.8943,21.29
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,79,743,210.5,391.78,0.63,30.76
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,80,89,24.98,2.69,0.8138,10.65
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,1,391,564.23,511.59,0.6563,22.31
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,2,1059,458.54,71.64,0.7386,36.72
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,3,993,507.2,373.16,0.7532,35.56
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,4,850,412.83,148.12,0.7289,32.9
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,5,836,111.09,109.06,0.9033,32.63
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,6,820,165.59,152.15,0.8998,32.31
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,7,1082,291.51,360.93,0.7652,37.12
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,8,516,688.05,312.5,0.6269,25.63
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,9,980,417.73,275.33,0.6881,35.32
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,10,962,398.05,67.21,0.7102,35.0
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,11,561,485.27,435.58,0.8252,26.73
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,12,697,314.03,287.98,0.8934,29.79
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,13,791,472.52,144.4,0.7736,31.74
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,14,588,622.65,496.73,0.8497,27.36
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,15,598,678.82,473.71,0.889,27.59
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,16,733,547.43,292.9,0.8486,30.55
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,17,880,335.46,99.47,0.9029,33.47
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,18,752,307.27,35.2,0.9325,30.94
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,19,740,80.23,50.38,0.8864,30.7
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,20,822,226.09,228.35,0.8486,32.35
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,21,909,525.55,178.65,0.7304,34.02
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,22,730,292.59,236.05,0.8947,30.49
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,23,1062,409.59,226.58,0.9128,36.77
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,24,860,262.77,179.51,0.8603,33.09
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,25,512,214.71,15.72,0.9131,25.53
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,26,655,548.72,449.51,0.9231,28.88
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,27,725,427.74,461.89,0.8684,30.38
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,28,258,669.52,514.44,0.7177,18.12
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,29,789,319.97,196.37,0.9195,31.7
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,30,745,256.55,114.86,0.907,30.8
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,31,821,357.76,232.65,0.6727,32.33
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,32,1050,363.07,340.4,0.9113,36.56
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,33,655,213.65,81.03,0.9212,28.88
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,34,598,548.32,223.25,0.919,27.59
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,35,652,601.83,399.34,0.9123,28.81
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,36,689,594.7,103.64,0.9,29.62
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,37,765,580.11,354.09,0.8758,31.21
